Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
LACTB	0	0	0	0	3	0	0	0	0	3	3	3
LAMC2	0	0	0	0	3	0	0	0	0	3	3	3
LARP1B	0	0	0	0	2	0	0	1	0	3	3	3
LARP4	0	0	0	0	3	0	0	0	0	3	3	3
LBR	0	0	0	0	3	0	0	0	0	3	3	3
LCA5	0	0	0	0	3	0	0	0	0	3	3	3
LEO1	0	0	0	0	3	0	0	0	0	3	3	3
LEPR	0	0	0	0	3	0	0	0	0	3	3	3
LGALS13	0	0	0	0	3	0	0	0	0	3	3	3
LHFPL4	0	0	0	0	2	0	1	0	0	3	3	3
LHX3	0	0	0	0	3	0	0	0	0	3	3	3
LIAS	0	1	0	0	2	0	0	0	0	3	3	3
LIG1	0	0	0	0	3	0	0	0	0	3	3	3
LILRA5	0	0	0	0	3	0	0	0	0	3	3	3
LIMK1	0	0	0	0	3	0	0	0	0	3	3	3
LINS1	0	0	0	0	3	0	0	0	0	3	3	3
LIPI	1	0	0	0	2	0	0	0	0	3	3	3
LIPT2	0	0	0	0	3	0	0	0	0	3	3	3
LLPH	0	0	1	0	2	0	0	0	0	3	3	3
LRIT3	0	0	0	0	3	0	0	0	0	3	3	3
LRP11	0	0	0	0	3	0	0	0	0	3	3	3
LRPAP1	0	0	0	0	2	0	0	1	0	3	3	3
LRRC17	0	0	0	0	3	0	0	0	0	3	3	3
LRRC18	0	0	0	0	3	0	0	0	0	3	3	3
LRRC19	0	0	0	0	3	0	0	0	0	3	3	3
LRRC24	0	0	0	0	3	0	0	0	0	3	3	3
LRRC37A	1	0	0	0	2	0	0	0	0	3	3	3
LRRC40	0	0	0	0	2	1	0	0	0	3	3	3
LRRC42	0	0	0	0	1	0	0	2	0	3	3	3
LRRC59	0	0	3	0	0	0	0	0	0	3	3	3
LRRC66	1	0	0	0	2	0	0	0	0	3	3	3
LRRC75A	0	0	0	0	3	0	0	0	0	3	3	3
LRRC75B	0	0	0	0	2	0	0	0	1	3	3	3
LRRC8D	0	0	0	0	3	0	0	0	0	3	3	3
LRRC8E	0	0	0	0	2	1	0	0	0	3	3	3
LRRCC1	0	0	0	0	3	0	0	0	0	3	3	3
LRRFIP1	0	0	0	0	3	0	0	0	0	3	3	3
LRRFIP2	0	0	0	0	3	0	0	0	0	3	3	3
LRWD1	0	0	0	0	3	0	0	0	0	3	3	3
LSM12	0	0	0	0	3	0	0	0	0	3	3	3
LTB4R	0	0	0	0	3	0	0	0	0	3	3	3
LY6G6F-LY6G6D	0	0	0	0	3	0	0	0	0	3	3	3
MAATS1	0	0	0	0	2	1	0	0	0	3	3	3
MAB21L1	0	0	0	0	1	2	0	0	0	3	3	3
MACROD2	0	0	0	0	3	0	0	0	0	3	3	3
MAFK	0	0	0	0	1	0	2	0	0	3	3	3
MAGEB2	2	0	0	0	1	0	0	0	0	3	3	3
MALT1	0	0	0	0	3	0	0	0	0	3	3	3
MAOA	0	0	0	0	0	3	0	0	0	3	3	3
MAP3K3	0	0	0	0	3	0	0	0	0	3	3	3
MAP4K2	0	0	0	0	3	0	0	0	0	3	3	3
MAP7D3	0	0	0	0	3	0	0	0	0	3	3	3
MAPK14	0	0	0	0	3	0	0	0	0	3	3	3
MAPK7	1	1	0	0	1	0	0	0	0	3	3	3
MAPK8IP1	0	0	0	0	2	0	0	0	1	3	3	3
MAPKAPK3	0	0	0	0	3	0	0	0	0	3	3	3
MAPRE2	0	0	0	0	1	2	0	0	0	3	3	3
MAPRE3	0	0	0	0	3	0	0	0	0	3	3	3
MARCH7	0	0	1	0	2	0	0	0	0	3	3	3
MATK	0	0	0	0	3	0	0	0	0	3	3	3
MATR3	0	0	0	0	3	0	0	0	0	3	3	3
MB	0	0	0	0	3	0	0	0	0	3	3	3
MBD1	0	0	0	0	1	2	0	0	0	3	3	3
MC1R	0	0	0	0	3	0	0	0	0	3	3	3
MCM7	0	0	0	0	2	0	0	1	0	3	3	3
MCRS1	0	0	0	0	3	0	0	0	0	3	3	3
MCTP2	0	0	0	0	3	0	0	0	0	3	3	3
MCUR1	0	0	0	0	3	0	0	0	0	3	3	3
ME1	0	0	0	0	3	0	0	0	0	3	3	3
ME2	0	0	0	0	3	0	0	0	0	3	3	3
MED17	0	0	0	0	2	1	0	0	0	3	3	3
MED19	0	0	1	0	2	0	0	0	0	3	3	3
MED31	0	0	0	0	3	0	0	0	0	3	3	3
MED8	2	0	0	0	1	0	0	0	0	3	3	3
MEF2C	0	0	0	0	3	0	0	0	0	3	3	3
MEIS3	0	0	0	0	3	0	0	0	0	3	3	3
MELK	0	0	0	0	3	0	0	0	0	3	3	3
MELTF	0	0	0	0	2	0	0	0	1	3	3	3
MESD	0	0	0	0	3	0	0	0	0	3	3	3
METAP1D	0	0	0	0	1	0	0	0	2	3	3	3
METTL1	0	0	0	0	3	0	0	0	0	3	3	3
METTL17	0	0	0	0	3	0	0	0	0	3	3	3
MFSD2B	0	0	0	0	2	0	0	0	1	3	3	3
MGAT4A	0	0	0	0	3	0	0	0	0	3	3	3
MGP	0	0	0	0	3	0	0	0	0	3	3	3
MICB	0	0	1	0	2	0	0	0	0	3	3	3
MID2	0	0	0	0	2	1	0	0	0	3	3	3
MLH3	1	1	0	0	1	0	0	0	0	3	3	3
MMP1	1	0	0	0	2	0	0	0	0	3	3	3
MMP11	0	0	0	0	3	0	0	0	0	3	3	3
MMP25	0	0	0	0	3	0	0	0	0	3	3	3
MMP3	0	0	0	0	1	0	0	2	0	3	3	3
MOB4	0	0	0	0	3	0	0	0	0	3	3	3
MOGAT3	0	0	0	0	3	0	0	0	0	3	3	3
MORC1	0	0	0	0	3	0	0	0	0	3	3	3
MOXD1	0	0	0	0	3	0	0	0	0	3	3	3
MPHOSPH8	0	0	0	0	3	0	0	0	0	3	3	3
MPP2	0	0	0	0	3	0	0	0	0	3	3	3
MPP5	0	0	0	0	2	0	0	1	0	3	3	3
MR1	0	0	0	0	2	1	0	0	0	3	3	3
MRGBP	0	0	0	0	1	0	0	0	2	3	3	3
MRGPRD	0	0	0	0	3	0	0	0	0	3	3	3
MRPL13	0	0	0	0	3	0	0	0	0	3	3	3
MRPL18	0	0	0	0	3	0	0	0	0	3	3	3
MRPL34	0	0	0	0	3	0	0	0	0	3	3	3
MRPL58	0	0	0	0	3	0	0	0	0	3	3	3
MRPS35	0	0	0	0	3	0	0	0	0	3	3	3
MTA2	0	0	0	0	1	2	0	0	0	3	3	3
MTF1	0	0	0	0	3	0	0	0	0	3	3	3
MTIF2	0	0	0	0	2	1	0	0	0	3	3	3
MTMR11	0	0	0	0	3	0	0	0	0	3	3	3
MTO1	0	0	0	0	3	0	0	0	0	3	3	3
MTSS1L	0	0	0	0	2	0	0	0	1	3	3	3
MUC19	0	0	0	0	3	0	0	0	0	3	3	3
MXI1	0	0	0	0	3	0	0	0	0	3	3	3
MXRA7	0	0	0	0	3	0	0	0	0	3	3	3
MYADM	0	0	0	0	3	0	0	0	0	3	3	3
MYDGF	0	0	0	0	3	0	0	0	0	3	3	3
MYL6B	0	0	0	0	3	0	0	0	0	3	3	3
MYL9	0	0	0	0	2	0	0	1	0	3	3	3
MYO1D	0	0	0	0	3	0	0	0	0	3	3	3
MYO1H	0	0	0	0	2	1	0	0	0	3	3	3
MYPOP	0	0	0	0	3	0	0	0	0	3	3	3
NAA10	0	0	0	0	3	0	0	0	0	3	3	3
NAMPT	0	0	0	0	3	0	0	0	0	3	3	3
NAP1L4	0	0	0	0	3	0	0	0	0	3	3	3
NAPG	0	0	0	0	3	0	0	0	0	3	3	3
NAPRT	0	0	0	0	2	1	0	0	0	3	3	3
NARS	0	0	0	0	2	1	0	0	0	3	3	3
NATD1	0	0	0	0	1	0	0	0	2	3	3	3
NBR1	0	0	1	0	2	0	0	0	0	3	3	3
NCAPG	0	1	0	0	2	0	0	0	0	3	3	3
NCOA5	0	0	0	0	3	0	0	0	0	3	3	3
NDE1	0	0	0	0	3	0	0	0	0	3	3	3
NDRG1	0	0	1	0	2	0	0	0	0	3	3	3
NDST3	0	0	0	0	3	0	0	0	0	3	3	3
NDST4	0	0	0	0	3	0	0	0	0	3	3	3
NDUFAF6	0	0	0	0	3	0	0	0	0	3	3	3
NDUFC2	1	0	0	0	2	0	0	0	0	3	3	3
NDUFS7	0	0	0	0	2	0	0	1	0	3	3	3
NDUFV1	0	0	0	0	3	0	0	0	0	3	3	3
NECAB2	0	0	0	0	3	0	0	0	0	3	3	3
NECTIN1	0	0	1	0	2	0	0	0	0	3	3	3
NEIL2	0	0	0	0	3	0	0	0	0	3	3	3
NEK8	0	0	0	0	3	0	0	0	0	3	3	3
NELFA	0	0	0	0	3	0	0	0	0	3	3	3
NELL1	1	0	0	0	1	0	0	1	0	3	3	3
NET1	0	0	0	0	2	0	0	1	0	3	3	3
NFATC2	0	0	0	0	3	0	0	0	0	3	3	3
NFE2L2	0	0	0	0	3	0	0	0	0	3	3	3
NFIX	0	0	0	0	2	0	0	0	1	3	3	3
NFKB2	0	0	0	0	3	0	0	0	0	3	3	3
NHLH1	0	0	0	0	3	0	0	0	0	3	3	3
NID2	0	0	0	0	3	0	0	0	0	3	3	3
NIT1	0	0	0	0	3	0	0	0	0	3	3	3
NKAIN1	0	0	0	0	2	0	0	0	1	3	3	3
NKAP	0	1	0	0	1	1	0	0	0	3	3	3
NKX2-1	0	0	0	0	3	0	0	0	0	3	3	3
NKX2-5	0	0	2	0	1	0	0	0	0	3	3	3
NLGN1	0	0	0	0	3	0	0	0	0	3	3	3
NLGN4X	0	0	0	0	3	0	0	0	0	3	3	3
NLRP9	0	0	0	0	3	0	0	0	0	3	3	3
NME3	0	0	0	0	2	0	0	1	0	3	3	3
NOL10	0	0	0	0	1	2	0	0	0	3	3	3
NONO	0	0	0	0	3	0	0	0	0	3	3	3
NOTO	0	0	0	0	3	0	0	0	0	3	3	3
NOXA1	0	0	0	0	3	0	0	0	0	3	3	3
NPEPPS	0	0	0	0	3	0	0	0	0	3	3	3
NPIPB3	0	0	0	0	3	0	0	0	0	3	3	3
NQO1	0	0	0	0	3	0	0	0	0	3	3	3
NR2F2	0	0	0	0	3	0	0	0	0	3	3	3
NR6A1	0	0	0	0	3	0	0	0	0	3	3	3
NRF1	0	0	0	0	3	0	0	0	0	3	3	3
NRIP3	0	0	0	0	3	0	0	0	0	3	3	3
NRM	0	0	0	0	3	0	0	0	0	3	3	3
NRN1L	0	0	0	0	2	0	0	1	0	3	3	3
NRROS	0	0	0	0	2	0	0	1	0	3	3	3
NSG1	1	0	0	0	2	0	0	0	0	3	3	3
NSMAF	0	0	0	0	3	0	0	0	0	3	3	3
NSMCE3	0	0	0	0	3	0	0	0	0	3	3	3
NT5DC3	0	0	0	0	3	0	0	0	0	3	3	3
NT5E	0	0	0	0	3	0	0	0	0	3	3	3
NTF3	0	0	0	0	3	0	0	0	0	3	3	3
NTNG1	0	0	0	0	3	0	0	0	0	3	3	3
NUDT16L1	0	0	0	0	3	0	0	0	0	3	3	3
NUFIP1	0	0	0	0	3	0	0	0	0	3	3	3
NUP37	0	0	0	0	3	0	0	0	0	3	3	3
NUPL2	0	0	0	0	3	0	0	0	0	3	3	3
NUTM2A	0	1	0	0	2	0	0	0	0	3	3	3
NUTM2D	0	0	1	0	2	0	0	0	0	3	3	3
NUTM2F	0	0	0	0	3	0	0	0	0	3	3	3
NXNL1	0	0	0	0	3	0	0	0	0	3	3	3
NXNL2	0	0	0	0	3	0	0	0	0	3	3	3
NXPH4	0	1	0	0	2	0	0	0	0	3	3	3
OCIAD1	0	0	0	0	3	0	0	0	0	3	3	3
OLFM2	0	0	0	0	3	0	0	0	0	3	3	3
OLFM3	0	0	0	0	3	0	0	0	0	3	3	3
OPN5	0	0	0	0	3	0	0	0	0	3	3	3
OPRK1	0	1	0	0	2	0	0	0	0	3	3	3
OR10A6	0	0	0	0	3	0	0	0	0	3	3	3
OR10G7	0	0	0	0	3	0	0	0	0	3	3	3
OR10S1	0	0	0	0	3	0	0	0	0	3	3	3
OR11H6	0	0	0	0	2	1	0	0	0	3	3	3
OR11H7	0	0	2	0	1	0	0	0	0	3	3	3
OR12D1	0	0	0	0	3	0	0	0	0	3	3	3
OR13C3	0	0	0	0	3	0	0	0	0	3	3	3
OR13C9	0	0	0	0	3	0	0	0	0	3	3	3
OR14A2	0	0	1	1	1	0	0	0	0	3	3	3
OR14J1	0	0	0	0	3	0	0	0	0	3	3	3
OR1C1	0	0	0	0	3	0	0	0	0	3	3	3
OR1E2	0	0	0	0	3	0	0	0	0	3	3	3
OR1G1	0	1	0	0	1	1	0	0	0	3	3	3
OR1L4	0	0	0	0	3	0	0	0	0	3	3	3
OR2AP1	0	0	0	0	3	0	0	0	0	3	3	3
OR2B11	0	0	0	0	3	0	0	0	0	3	3	3
OR2G2	0	0	0	0	3	0	0	0	0	3	3	3
OR2G6	0	0	0	0	3	0	0	0	0	3	3	3
OR2H2	0	0	0	0	3	0	0	0	0	3	3	3
OR2L5	1	0	0	0	2	0	0	0	0	3	3	3
OR2M3	0	0	0	0	3	0	0	0	0	3	3	3
OR2M5	0	0	0	0	3	0	0	0	0	3	3	3
OR2M7	0	0	0	0	3	0	0	0	0	3	3	3
OR2T27	0	0	0	0	3	0	0	0	0	3	3	3
OR2T29	1	2	0	0	0	0	0	0	0	3	3	3
OR4C45	0	0	0	0	2	1	0	0	0	3	3	3
OR4K15	0	0	0	0	3	0	0	0	0	3	3	3
OR51A7	0	0	0	0	3	0	0	0	0	3	3	3
OR51G2	0	0	0	0	3	0	0	0	0	3	3	3
OR51L1	1	0	0	0	2	0	0	0	0	3	3	3
OR51M1	0	0	0	0	3	0	0	0	0	3	3	3
OR52B6	0	0	0	0	3	0	0	0	0	3	3	3
OR5AC2	0	0	0	0	3	0	0	0	0	3	3	3
OR5C1	0	0	0	0	1	2	0	0	0	3	3	3
OR5D13	0	0	0	0	3	0	0	0	0	3	3	3
OR5L2	0	0	0	0	3	0	0	0	0	3	3	3
OR5M1	0	0	0	0	3	0	0	0	0	3	3	3
OR5M3	0	0	0	0	2	1	0	0	0	3	3	3
OR5P2	0	0	0	0	3	0	0	0	0	3	3	3
OR6N2	0	0	0	0	3	0	0	0	0	3	3	3
OR6T1	0	0	0	0	2	1	0	0	0	3	3	3
OR7A5	0	0	0	0	3	0	0	0	0	3	3	3
OR7C2	0	1	0	0	1	1	0	0	0	3	3	3
OR7D4	0	0	0	0	3	0	0	0	0	3	3	3
OR8H3	0	0	0	0	3	0	0	0	0	3	3	3
OR8J1	0	0	0	0	3	0	0	0	0	3	3	3
OR9H1P	0	0	0	0	3	0	0	0	0	3	3	3
OR9Q2	0	0	0	0	3	0	0	0	0	3	3	3
ORAI1	0	0	0	0	2	1	0	0	0	3	3	3
OS9	0	0	0	0	3	0	0	0	0	3	3	3
OTOP2	0	0	0	0	3	0	0	0	0	3	3	3
OTUD4	0	0	1	0	2	0	0	0	0	3	3	3
OXA1L	0	0	0	0	1	2	0	0	0	3	3	3
OXCT2	0	0	0	0	3	0	0	0	0	3	3	3
P2RX3	0	0	0	0	2	0	0	1	0	3	3	3
P2RX6	0	0	0	0	3	0	0	0	0	3	3	3
P2RY6	0	0	0	0	2	0	0	0	1	3	3	3
P3H4	0	0	0	0	3	0	0	0	0	3	3	3
PABPC4	0	0	0	0	3	0	0	0	0	3	3	3
PABPC4L	0	0	0	0	3	0	0	0	0	3	3	3
PABPN1L	0	0	0	0	3	0	0	0	0	3	3	3
PACS2	0	0	0	0	3	0	0	0	0	3	3	3
PACSIN1	0	0	0	0	3	0	0	0	0	3	3	3
PAEP	0	0	0	0	3	0	0	0	0	3	3	3
PAFAH2	0	0	0	0	3	0	0	0	0	3	3	3
PAGE5	0	0	0	0	2	1	0	0	0	3	3	3
PANX1	0	0	0	0	3	0	0	0	0	3	3	3
PARD6A	0	0	1	0	2	0	0	0	0	3	3	3
PARG	0	0	0	0	3	0	0	0	0	3	3	3
PARN	0	0	0	0	3	0	0	0	0	3	3	3
PARP15	0	0	0	0	3	0	0	0	0	3	3	3
PARVG	0	0	0	0	3	0	0	0	0	3	3	3
PAX2	0	0	0	0	3	0	0	0	0	3	3	3
PAXX	0	0	0	0	3	0	0	0	0	3	3	3
PCBP4	0	0	0	0	3	0	0	0	0	3	3	3
PCCA	0	0	0	0	2	0	0	0	1	3	3	3
PCDHA6	0	0	0	0	3	0	0	0	0	3	3	3
PCDHB14	0	0	1	0	2	0	0	0	0	3	3	3
PCDHB6	0	0	0	0	3	0	0	0	0	3	3	3
PCDHGA2	0	1	0	0	2	0	0	0	0	3	3	3
PCNX4	0	0	0	0	3	0	0	0	0	3	3	3
PCYOX1L	0	0	0	0	3	0	0	0	0	3	3	3
PDE1B	0	0	0	0	3	0	0	0	0	3	3	3
PDE5A	0	0	0	0	3	0	0	0	0	3	3	3
PDGFC	3	0	0	0	0	0	0	0	0	3	3	3
PDGFRL	0	0	0	0	3	0	0	0	0	3	3	3
PDIA2	0	0	0	0	3	0	0	0	0	3	3	3
PDIA3	0	0	0	0	3	0	0	0	0	3	3	3
PDLIM1	0	0	0	0	3	0	0	0	0	3	3	3
PDLIM5	0	0	0	0	3	0	0	0	0	3	3	3
PEG3	0	0	0	0	3	0	0	0	0	3	3	3
PEX3	0	0	0	0	3	0	0	0	0	3	3	3
PFN1	0	0	0	0	1	0	0	2	0	3	3	3
PGC	0	0	0	0	3	0	0	0	0	3	3	3
PGK1	0	0	0	0	2	0	0	1	0	3	3	3
PHB	0	0	0	0	3	0	0	0	0	3	3	3
PHLDB2	1	0	0	0	2	0	0	0	0	3	3	3
PHOSPHO1	0	0	0	0	1	0	0	2	0	3	3	3
PHOX2A	0	0	0	0	3	0	0	0	0	3	3	3
PI15	0	0	0	0	2	1	0	0	0	3	3	3
PI4KB	0	0	0	0	3	0	0	0	0	3	3	3
PIAS3	0	0	0	0	3	0	0	0	0	3	3	3
PIGN	0	0	0	0	2	0	0	1	0	3	3	3
PIGQ	1	0	0	0	1	0	0	1	0	3	3	3
PIK3C2A	0	0	0	0	3	0	0	0	0	3	3	3
PIP5KL1	0	0	0	0	3	0	0	0	0	3	3	3
PJA1	0	1	0	0	2	0	0	0	0	3	3	3
PLCXD1	0	0	0	0	3	0	0	0	0	3	3	3
PLEK2	0	0	0	0	3	0	0	0	0	3	3	3
PLEKHA6	0	0	0	0	3	0	0	0	0	3	3	3
PLEKHA8	0	0	0	0	2	0	0	0	1	3	3	3
PLEKHG4B	0	0	0	0	3	0	0	0	0	3	3	3
PLEKHJ1	0	0	0	0	3	0	0	0	0	3	3	3
PLEKHO2	0	0	0	0	2	1	0	0	0	3	3	3
PLG	0	0	0	0	3	0	0	0	0	3	3	3
PLSCR1	0	0	1	0	2	0	0	0	0	3	3	3
PLSCR3	0	0	0	0	3	0	0	0	0	3	3	3
PLXDC2	0	0	0	0	3	0	0	0	0	3	3	3
PMEPA1	0	0	1	0	2	0	0	0	0	3	3	3
PMPCA	0	0	0	0	3	0	0	0	0	3	3	3
PNLIPRP1	2	0	0	0	0	1	0	0	0	3	3	3
PNMA6F	0	0	0	0	3	0	0	0	0	3	3	3
PNPLA5	0	0	0	0	3	0	0	0	0	3	3	3
PNRC1	0	0	0	0	3	0	0	0	0	3	3	3
PODXL	0	0	0	0	3	0	0	0	0	3	3	3
POLD3	0	1	0	0	1	1	0	0	0	3	3	3
POLH	0	0	0	0	3	0	0	0	0	3	3	3
POLK	0	0	0	0	3	0	0	0	0	3	3	3
POLR1C	0	0	0	0	3	0	0	0	0	3	3	3
POLR2A	0	0	0	0	2	1	0	0	0	3	3	3
POLR2G	0	0	0	0	3	0	0	0	0	3	3	3
POLR2M	0	0	0	0	3	0	0	0	0	3	3	3
POLR3H	0	0	0	0	3	0	0	0	0	3	3	3
POTEI	0	0	0	0	3	0	0	0	0	3	3	3
POU2F3	0	0	0	0	3	0	0	0	0	3	3	3
POU6F1	0	0	0	0	2	1	0	0	0	3	3	3
PPIB	0	0	0	0	1	0	0	2	0	3	3	3
PPIL1	0	0	0	0	3	0	0	0	0	3	3	3
PPM1N	0	1	0	0	2	0	0	0	0	3	3	3
PPP1R10	0	0	0	0	3	0	0	0	0	3	3	3
PPP1R14B	0	0	0	0	1	0	0	2	0	3	3	3
PPP1R36	0	0	0	0	2	1	0	0	0	3	3	3
PPP2R3A	0	0	0	0	3	0	0	0	0	3	3	3
PPP3CA	1	0	0	0	2	0	0	0	0	3	3	3
PRAC2	1	1	0	0	1	0	0	0	0	3	3	3
PRAMEF4	0	0	0	0	3	0	0	0	0	3	3	3
PRCP	0	0	0	0	3	0	0	0	0	3	3	3
PRELID1	1	0	0	0	2	0	0	0	0	3	3	3
PRELP	0	0	0	0	3	0	0	0	0	3	3	3
PREP	0	2	0	0	1	0	0	0	0	3	3	3
PRKAA1	0	0	0	0	1	0	0	2	0	3	3	3
PRKAR2A	0	0	0	0	3	0	0	0	0	3	3	3
PRKAR2B	0	0	1	0	1	1	0	0	0	3	3	3
PRKCI	0	0	0	0	3	0	0	0	0	3	3	3
PRM2	0	0	0	0	1	2	0	0	0	3	3	3
PRMT2	0	0	0	0	3	0	0	0	0	3	3	3
PRMT5	0	0	0	0	3	0	0	0	0	3	3	3
PRMT8	0	0	0	0	2	1	0	0	0	3	3	3
PRODH2	0	0	0	0	3	0	0	0	0	3	3	3
PROM1	0	0	0	0	3	0	0	0	0	3	3	3
PROSER1	0	0	0	0	3	0	0	0	0	3	3	3
PRPF6	0	0	0	0	3	0	0	0	0	3	3	3
PRR14	0	0	0	0	3	0	0	0	0	3	3	3
PRR25	0	0	0	0	3	0	0	0	0	3	3	3
PRR32	0	0	0	0	3	0	0	0	0	3	3	3
PRR7	0	0	0	0	1	0	0	2	0	3	3	3
PRRT4	0	0	1	0	1	1	0	0	0	3	3	3
PRSS38	0	0	0	0	3	0	0	0	0	3	3	3
PRSS55	0	0	0	0	3	0	0	0	0	3	3	3
PSD	0	0	0	0	2	0	0	1	0	3	3	3
PSG3	0	0	0	0	2	1	0	0	0	3	3	3
PSG9	0	0	0	0	3	0	0	0	0	3	3	3
PSKH2	0	0	0	0	2	0	0	0	1	3	3	3
PSMA3	0	1	0	0	2	0	0	0	0	3	3	3
PSMA7	0	0	0	0	3	0	0	0	0	3	3	3
PSMB9	0	0	0	0	3	0	0	0	0	3	3	3
PSMD7	0	0	0	0	3	0	0	0	0	3	3	3
PSMG2	0	0	0	0	2	0	0	1	0	3	3	3
PSPN	0	0	0	0	3	0	0	0	0	3	3	3
PTBP3	1	0	0	0	2	0	0	0	0	3	3	3
PTCRA	0	0	0	0	3	0	0	0	0	3	3	3
PTGER3	0	0	0	0	3	0	0	0	0	3	3	3
PTGFR	0	0	0	0	3	0	0	0	0	3	3	3
PTH1R	0	0	0	0	3	0	0	0	0	3	3	3
PTK2	1	0	0	0	2	0	0	0	0	3	3	3
PTPN20	0	0	0	0	3	0	0	0	0	3	3	3
PTPN4	0	0	0	0	3	0	0	0	0	3	3	3
PTPRA	0	0	0	0	2	1	0	0	0	3	3	3
PWWP2B	0	0	0	0	3	0	0	0	0	3	3	3
PXK	0	0	0	0	3	0	0	0	0	3	3	3
QKI	0	0	1	0	0	0	0	2	0	3	3	3
QSOX1	0	0	0	0	2	1	0	0	0	3	3	3
R3HCC1	0	0	0	0	3	0	0	0	0	3	3	3
RAB25	0	0	0	0	3	0	0	0	0	3	3	3
RAB38	0	0	0	0	3	0	0	0	0	3	3	3
RABEP2	0	0	0	0	1	0	0	1	1	3	3	3
RABGEF1	0	0	0	0	3	0	0	0	0	3	3	3
RAD18	0	0	0	0	3	0	0	0	0	3	3	3
RAET1L	0	0	0	0	3	0	0	0	0	3	3	3
RAG1	0	0	0	0	3	0	0	0	0	3	3	3
RAG2	0	0	0	0	3	0	0	0	0	3	3	3
RAMP1	0	1	0	0	1	0	0	0	1	3	3	3
RANBP3	0	0	0	0	3	0	0	0	0	3	3	3
RAPGEFL1	0	0	0	0	3	0	0	0	0	3	3	3
RARS2	0	0	0	0	1	2	0	0	0	3	3	3
RASA4	0	0	0	0	3	0	0	0	0	3	3	3
RASL11B	0	0	0	0	3	0	0	0	0	3	3	3
RAX	0	0	0	0	2	0	0	0	1	3	3	3
RAX2	0	0	0	0	2	0	0	1	0	3	3	3
RB1	0	1	0	0	2	0	0	0	0	3	3	3
RBFA	0	0	0	0	1	0	0	0	2	3	3	3
RBFOX2	0	0	0	0	2	0	0	1	0	3	3	3
RBM10	0	0	1	0	1	0	0	1	0	3	3	3
RBM12	0	0	0	0	3	0	0	0	0	3	3	3
RBM15	0	0	0	0	3	0	0	0	0	3	3	3
RBM43	1	1	0	0	1	0	0	0	0	3	3	3
RBP4	0	0	0	0	2	0	0	1	0	3	3	3
RCC1	0	0	0	0	3	0	0	0	0	3	3	3
RCC2	0	0	0	0	3	0	0	0	0	3	3	3
RCE1	0	0	0	0	0	0	0	0	3	3	3	3
RCN2	0	0	0	0	2	0	0	0	1	3	3	3
RDM1	0	0	0	0	3	0	0	0	0	3	3	3
REC114	0	0	0	0	3	0	0	0	0	3	3	3
REEP5	0	0	0	0	2	0	0	0	1	3	3	3
REG1B	0	0	1	0	2	0	0	0	0	3	3	3
REM2	0	0	0	0	3	0	0	0	0	3	3	3
RENBP	0	0	0	0	3	0	0	0	0	3	3	3
REPS1	0	0	0	0	3	0	0	0	0	3	3	3
RESP18	0	0	0	0	3	0	0	0	0	3	3	3
RFC3	2	1	0	0	0	0	0	0	0	3	3	3
RFLNA	0	0	0	0	3	0	0	0	0	3	3	3
RFPL2	0	0	0	0	3	0	0	0	0	3	3	3
RFX8	0	0	0	0	3	0	0	0	0	3	3	3
RGCC	0	0	0	0	1	0	0	0	2	3	3	3
RGMA	0	0	0	0	3	0	0	0	0	3	3	3
RGS6	1	0	0	0	2	0	0	0	0	3	3	3
RHBDD3	0	0	0	0	3	0	0	0	0	3	3	3
RHBDL1	0	0	0	0	3	0	0	0	0	3	3	3
RHBDL3	0	0	0	0	3	0	0	0	0	3	3	3
RHEB	0	0	0	0	2	0	0	1	0	3	3	3
RHOBTB1	0	0	0	0	2	1	0	0	0	3	3	3
RHOBTB2	0	0	1	0	2	0	0	0	0	3	3	3
RIC8A	0	0	0	0	2	0	0	0	1	3	3	3
RILPL1	0	0	0	0	1	1	0	0	1	3	3	3
RILPL2	0	0	0	0	3	0	0	0	0	3	3	3
RINT1	0	0	0	0	3	0	0	0	0	3	3	3
RIT1	0	0	0	0	3	0	0	0	0	3	3	3
RLN1	0	0	0	0	0	3	0	0	0	3	3	3
RMDN3	0	3	0	0	0	0	0	0	0	3	3	3
RNF10	0	0	0	0	2	0	0	1	0	3	3	3
RNF126	0	0	0	0	3	0	0	0	0	3	3	3
RNF13	0	0	0	0	2	0	0	1	0	3	3	3
RNF135	0	0	0	0	3	0	0	0	0	3	3	3
RNF144A	0	0	0	0	2	0	0	1	0	3	3	3
RNF144B	0	0	0	0	3	0	0	0	0	3	3	3
RNF180	0	0	0	0	3	0	0	0	0	3	3	3
RNF19A	0	0	0	0	3	0	0	0	0	3	3	3
RNF25	0	0	0	0	3	0	0	0	0	3	3	3
RNFT2	0	0	0	0	3	0	0	0	0	3	3	3
ROBO4	0	0	0	0	3	0	0	0	0	3	3	3
ROPN1L	0	0	0	0	3	0	0	0	0	3	3	3
RPL32	0	0	0	0	0	0	0	3	0	3	3	3
RPN1	0	0	0	0	2	0	0	1	0	3	3	3
RPP25L	0	0	0	0	3	0	0	0	0	3	3	3
RPP40	0	0	0	0	3	0	0	0	0	3	3	3
RPS15	0	0	0	0	3	0	0	0	0	3	3	3
